date,weekofday,배추_거래량(kg),배추_가격(원/kg),무_거래량(kg),무_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),건고추_거래량(kg),건고추_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),얼갈이배추_거래량(kg),얼갈이배추_가격(원/kg),양배추_거래량(kg),양배추_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),미나리_거래량(kg),미나리_가격(원/kg),당근_거래량(kg),당근_가격(원/kg),파프리카_거래량(kg),파프리카_가격(원/kg),새송이_거래량(kg),새송이_가격(원/kg),팽이버섯_거래량(kg),팽이버섯_가격(원/kg),토마토_거래량(kg),토마토_가격(원/kg),청상추_거래량(kg),청상추_가격(원/kg),백다다기_거래량(kg),백다다기_가격(원/kg),애호박_거래량(kg),애호박_가격(원/kg),캠벨얼리_거래량(kg),캠벨얼리_가격(원/kg),샤인마스캇_거래량(kg),샤인마스캇_가격(원/kg)
2019-07-18,목요일,1409024.0,418.0,1348043.7,341.0,1712133.9,327.0,230.9,9206.0,143837.8,2677.0,644403.8,1034.0,394858.8,614.0,579119.7,353.0,108534.1,2523.0,66293.2,2525.0,55039.6,794.0,265629.2,902.0,130299.1,1820.0,154188.2,1732.0,113109.8,1698.0,259161.2,1192.0,40052.0,1706.0,477345.1,1389.0,303026.0,866.0,85726.5,4302.0,3068.0,17547.0
2019-07-19,금요일,1160808.3,405.0,1363050.7,324.0,1456042.3,326.0,62.9,7211.0,192594.9,2459.0,560471.6,1060.0,362691.8,660.0,561275.6,342.0,109269.4,2660.0,68722.7,3071.0,58675.7,913.0,315140.8,863.0,153438.8,1876.0,169050.7,1750.0,119129.9,1680.0,288076.0,1219.0,44598.6,2061.0,482565.3,1404.0,327735.3,962.0,85856.0,4376.0,3292.0,18368.0
2019-07-20,토요일,810235.8,369.0,1049921.2,309.0,1185870.3,336.0,240.0,17904.0,109181.3,2789.0,564005.3,1091.0,337800.9,641.0,485787.5,300.0,124458.0,2534.0,54918.1,3591.0,60807.0,1022.0,122256.2,675.0,148272.1,1737.0,171882.1,1684.0,112634.0,1787.0,290020.0,1205.0,45482.5,2289.0,546113.7,1321.0,306175.3,885.0,94790.0,4066.0,3220.0,18673.0
2019-07-21,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-22,월요일,862322.3,601.0,957248.0,326.0,1712313.6,331.0,464.1,14257.0,115009.6,2527.0,511684.6,1343.0,338237.1,798.0,467978.6,490.0,143342.1,2581.0,72637.2,3431.0,67907.1,1178.0,432980.0,916.0,198429.1,1870.0,186839.0,1751.0,113741.8,2033.0,413777.0,1287.0,53998.1,1954.0,735897.0,1358.0,469298.2,911.0,115347.5,4208.0,4340.0,15846.0
2019-07-23,화요일,1416893.5,382.0,1569307.2,263.0,1559715.6,321.0,461.0,15581.0,147185.9,2642.0,669355.8,1152.0,407780.6,726.0,570777.3,327.0,113986.1,2531.0,66332.7,2751.0,62952.2,1214.0,396732.0,854.0,163680.9,1814.0,175260.9,1658.0,105931.5,1982.0,298040.0,1342.0,45906.0,1648.0,448891.0,1450.0,320856.5,1019.0,144026.0,3841.0,3354.0,15590.0
2019-07-24,수요일,1353779.7,345.0,1650938.7,233.0,1794064.4,325.0,493.6,14775.0,125176.6,2910.0,673097.5,1043.0,423264.6,632.0,624265.6,257.0,108321.3,2466.0,60241.1,2610.0,63692.4,911.0,352245.6,785.0,191008.3,1734.0,164250.1,1646.0,110002.1,1922.0,337285.0,1338.0,37360.3,1952.0,417754.2,1589.0,311974.5,1107.0,166957.0,3645.0,5092.0,17502.0
2019-07-25,목요일,1043249.2,419.0,1391494.5,229.0,1726522.0,321.0,746.8,15329.0,125420.8,2969.0,608108.7,1115.0,330034.8,656.0,636989.3,259.0,100968.3,2447.0,56470.0,2889.0,51817.4,1087.0,234241.3,818.0,169639.4,1681.0,148424.7,1630.0,104309.0,1910.0,300280.0,1412.0,35654.6,2355.0,403529.8,1649.0,309269.2,1146.0,167916.0,3273.0,2618.0,13398.0
2019-07-26,금요일,980994.8,409.0,952777.0,209.0,1726813.1,313.0,598.4,14369.0,133152.6,2434.0,574695.9,1190.0,305991.3,785.0,456255.2,332.0,93657.9,3131.0,54995.6,3118.0,59029.7,934.0,254373.2,905.0,214784.2,1527.0,147795.4,1624.0,108926.7,1875.0,342890.0,1330.0,39106.9,2467.0,403978.2,1593.0,301570.3,1192.0,135345.5,3459.0,3554.0,14484.0
2019-07-27,토요일,358274.0,699.0,364600.4,209.0,1185991.4,325.0,1036.1,13702.0,68730.2,2535.0,468364.0,1140.0,274724.6,802.0,386857.3,279.0,92768.9,4358.0,45106.4,3470.0,52125.2,1354.0,122619.4,787.0,146014.5,1391.0,156775.5,1629.0,103718.4,2000.0,381466.0,1183.0,37114.4,4125.0,327197.1,1538.0,236292.4,1325.0,147580.2,3269.0,4014.0,15129.0
2019-07-28,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-29,월요일,1263316.7,442.0,1167221.8,264.0,1703356.0,327.0,885.7,13962.0,163729.9,2363.0,500365.4,1526.0,331875.0,1071.0,652628.8,277.0,134491.9,3698.0,49002.1,3659.0,65345.7,1707.0,347951.4,879.0,190884.1,1564.0,190925.9,1693.0,112695.4,2290.0,555141.0,1087.0,44926.6,4845.0,436556.4,2012.0,319443.6,1688.0,187725.9,3486.0,5584.0,15350.0
2019-07-30,화요일,1173748.4,456.0,1606440.6,217.0,1726525.0,320.0,5239.0,6135.0,163219.4,2502.0,576966.6,1375.0,360258.5,919.0,569199.5,307.0,98596.3,3491.0,41301.7,4042.0,59002.8,1495.0,288822.3,841.0,138777.2,1845.0,166697.9,1712.0,112594.2,2444.0,386254.0,1022.0,38065.8,5107.0,283396.1,2613.0,212299.1,2160.0,216116.0,3434.0,3842.0,14567.0
2019-07-31,수요일,1237650.0,444.0,1586164.0,215.0,1793965.7,342.0,917.6,28819.0,172817.2,2923.0,650040.8,1254.0,354815.4,1069.0,513273.1,427.0,94845.5,4292.0,35175.1,4746.0,47656.4,2472.0,429058.0,1074.0,156053.8,2066.0,163230.5,1774.0,111347.2,2429.0,391912.0,982.0,35645.0,7242.0,259394.8,2960.0,198781.6,2718.0,249547.0,3336.0,4752.0,14788.0
2019-08-01,목요일,1191095.6,506.0,1380870.0,230.0,1489236.9,375.0,804.0,13581.0,101304.0,2685.0,566246.4,1779.0,303701.7,1353.0,685872.0,367.0,90388.6,6071.0,31820.0,4797.0,49761.0,3010.0,376657.5,892.0,198260.2,1988.0,175991.6,1785.0,117166.5,2333.0,389452.5,962.0,36309.4,9378.0,224068.5,3824.0,185607.0,3390.0,237141.0,3420.0,6000.0,14641.0
2019-08-02,금요일,1100815.7,596.0,794310.7,320.0,1516116.8,396.0,2566.8,9830.0,133108.6,2921.0,659580.7,1410.0,311664.6,1865.0,610950.6,390.0,110091.7,7739.0,39121.9,5627.0,63861.4,3256.0,246136.8,857.0,154131.2,1809.0,186741.0,1961.0,135984.0,2346.0,399899.0,974.0,42029.2,11263.0,278916.1,4022.0,213801.2,3594.0,280812.0,3659.0,6536.0,14743.0
2019-08-03,토요일,138215.0,603.0,58005.0,333.0,206091.4,355.0,658.0,12305.0,19583.5,2843.0,126442.4,1314.0,36464.0,1525.0,88288.0,348.0,15447.9,6994.0,4474.5,4583.0,2950.1,2012.0,13659.0,746.0,16385.9,1555.0,27581.5,1870.0,20590.0,2198.0,119185.0,733.0,16826.0,9265.0,39035.0,3251.0,52385.0,2478.0,132037.0,3396.0,1002.0,13758.0
2019-08-04,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05,월요일,1325076.6,529.0,1767536.0,302.0,1890258.1,388.0,1300.7,14454.0,180118.4,2963.0,724898.9,1484.0,353260.2,1429.0,878024.2,351.0,133387.5,5410.0,28598.3,4799.0,56836.9,3894.0,328049.5,950.0,175896.0,1898.0,207506.7,1938.0,135173.0,2687.0,550383.0,933.0,47502.0,8645.0,582581.4,2404.0,381423.9,2366.0,381630.3,3427.0,8994.0,13433.0
2019-08-06,화요일,1334422.0,513.0,1822821.3,293.0,1530607.5,388.0,1746.2,11603.0,123012.6,2711.0,713851.7,1316.0,317431.4,1554.0,785371.7,362.0,92736.0,4924.0,23678.0,5885.0,53971.1,2957.0,391048.5,779.0,132786.4,2100.0,183703.4,1819.0,118182.1,2319.0,357518.0,1027.0,42134.8,7134.0,388846.9,2369.0,267126.7,2434.0,354470.0,3265.0,10136.0,12412.0
2019-08-07,수요일,1350999.4,582.0,1659695.4,277.0,1709042.9,395.0,1360.2,14171.0,206094.2,2716.0,626975.6,1341.0,328050.8,1477.0,669729.8,375.0,92278.3,5239.0,26271.7,6006.0,47704.4,2867.0,288315.7,843.0,122562.2,2426.0,160613.7,1846.0,119541.1,1994.0,322450.0,1051.0,41473.3,6750.0,407964.8,2359.0,283220.0,2460.0,299638.2,3183.0,10400.5,13681.0
2019-08-08,목요일,1107151.0,528.0,858135.0,284.0,1490421.5,395.0,1975.0,15202.0,168931.7,2909.0,521992.1,1630.0,227054.5,2092.0,435333.6,485.0,82061.9,6655.0,19101.5,5787.0,41323.2,3086.0,321823.0,829.0,88167.1,3510.0,148220.8,1881.0,112502.2,1872.0,316057.0,1160.0,41042.5,6790.0,374190.8,2496.0,299106.8,2310.0,238441.2,3312.0,10007.0,14077.0
2019-08-09,금요일,1301996.7,563.0,1307198.4,257.0,1620608.7,395.0,2833.6,12301.0,155909.0,2676.0,584658.5,1473.0,311998.1,1586.0,695539.9,336.0,92468.8,7202.0,22951.1,6632.0,45399.3,3180.0,274254.9,859.0,108324.5,3783.0,157398.4,1920.0,111326.1,1905.0,388380.5,1176.0,44707.1,5816.0,435513.4,2370.0,367591.2,1830.0,300535.0,3245.0,11483.0,13653.0
2019-08-10,토요일,1052329.1,603.0,751849.6,281.0,1677911.9,418.0,2837.2,14869.0,80025.0,2776.0,629190.5,1312.0,297576.1,1464.0,605845.8,299.0,112888.6,6320.0,13618.0,6872.0,47718.4,3523.0,162753.1,775.0,136585.7,3207.0,163671.0,2097.0,110215.0,2035.0,430980.0,1046.0,47237.5,4829.0,460052.8,1885.0,395011.6,1185.0,340813.0,3295.0,12921.0,13865.0
2019-08-11,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12,월요일,1436217.2,613.0,1377484.3,345.0,2055751.0,441.0,2213.1,16425.0,109419.4,2722.0,683920.4,1397.0,416767.4,1381.0,850680.5,291.0,138800.2,5213.0,29042.7,7133.0,57582.1,3058.0,420931.4,855.0,210195.8,2655.0,183385.0,2138.0,124190.7,2007.0,534465.0,1071.0,48566.5,4267.0,654283.8,1689.0,645350.8,920.0,476319.4,3047.0,13261.0,13707.0
2019-08-13,화요일,1504127.5,444.0,1420735.1,292.0,1687465.9,441.0,2181.1,15816.0,131630.3,2408.0,618858.9,1399.0,379951.4,1098.0,708633.7,258.0,94047.1,4676.0,16064.4,6526.0,51440.7,2828.0,292051.7,877.0,155656.5,2406.0,169414.9,2147.0,119652.6,1957.0,443562.0,1130.0,48235.2,3038.0,429506.7,1657.0,457799.7,861.0,367572.0,3001.0,16648.0,13561.0
2019-08-14,수요일,1244015.7,463.0,1259839.5,276.0,1980138.3,423.0,3369.8,15372.0,138870.1,2476.0,606828.1,1283.0,345850.3,1024.0,672938.6,276.0,96222.2,4441.0,16976.1,6333.0,44056.0,2735.0,336769.5,839.0,143289.6,2462.0,162000.6,2171.0,115034.5,1814.0,410304.0,1130.0,43863.0,2644.0,422974.0,1559.0,469446.0,794.0,439353.5,3007.0,14189.0,14135.0
2019-08-15,목요일,1113440.1,501.0,1113765.3,313.0,1898458.0,406.0,3640.2,16751.0,106692.6,2802.0,620987.7,1247.0,300921.7,1068.0,643378.1,268.0,92151.2,4499.0,17972.9,5861.0,40408.9,2563.0,243027.0,851.0,120596.8,2754.0,155939.2,2157.0,114954.7,1757.0,350150.5,1108.0,41696.7,2857.0,379212.6,1636.0,380964.6,805.0,473582.5,2947.0,17065.0,13304.0
2019-08-16,금요일,1045865.4,477.0,825446.4,335.0,1677722.4,400.0,6115.2,16524.0,125348.0,2778.0,547518.8,1408.0,260856.8,1346.0,523568.1,348.0,91029.7,5690.0,15791.2,6702.0,41408.3,3396.0,295402.4,954.0,120522.6,3352.0,154823.5,2257.0,118867.6,1733.0,374165.0,1142.0,38093.7,3868.0,376913.7,1890.0,392863.3,918.0,354797.0,3243.0,17567.0,13743.0
2019-08-17,토요일,928951.1,672.0,817259.4,327.0,1576158.4,388.0,4948.8,16786.0,84617.4,2750.0,556640.2,1466.0,258030.0,1503.0,383747.0,480.0,101617.4,7001.0,13067.9,7701.0,47792.9,3586.0,166159.8,820.0,133540.1,2843.0,172918.0,2381.0,112132.8,1865.0,498211.0,1067.0,43942.8,4761.0,410564.5,1960.0,389732.6,972.0,474096.0,3342.0,15137.0,13246.0
2019-08-18,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-19,월요일,1792510.4,540.0,1679546.7,308.0,2318375.1,390.0,8394.7,12483.0,147462.2,2757.0,705001.0,1434.0,394134.8,1439.0,912848.5,293.0,133571.6,5622.0,18323.6,8101.0,55172.2,3628.0,473633.6,1072.0,165814.3,3152.0,202732.4,2423.0,125058.9,1919.0,690498.5,1062.0,47343.1,4488.0,516244.2,1928.0,449951.2,1183.0,702773.9,3047.0,21196.0,12629.0
2019-08-20,화요일,1749449.1,486.0,1435825.4,336.0,1977569.0,392.0,9320.0,15054.0,151857.8,2840.0,739837.8,1383.0,382440.4,1176.0,959364.8,276.0,98729.3,5185.0,20563.9,6711.0,50915.4,3524.0,320152.1,864.0,163356.8,2818.0,182193.0,2394.0,121628.6,1924.0,477318.0,1069.0,47916.7,3382.0,311082.3,2340.0,326128.2,1715.0,683373.1,2895.0,18940.0,12121.0
2019-08-21,수요일,1565398.4,473.0,1493538.4,342.0,2022688.7,400.0,7224.1,15040.0,113610.1,2750.0,736050.8,1185.0,384691.3,1039.0,839217.6,216.0,94542.6,5599.0,15211.0,7876.0,46832.8,2992.0,299411.5,911.0,143052.0,3353.0,173194.9,2418.0,112976.1,1945.0,410820.0,1048.0,43267.2,3009.0,309091.1,2552.0,341034.4,1766.0,693785.5,2692.0,20071.0,12068.0
2019-08-22,목요일,1403079.2,488.0,1341551.0,385.0,1794403.1,391.0,6190.8,15434.0,101905.8,2938.0,686768.9,1251.0,343665.9,1205.0,648800.0,264.0,87415.2,5953.0,14876.6,8509.0,45356.8,2410.0,311257.0,935.0,131448.2,3375.0,164982.7,2376.0,110593.8,2015.0,352043.5,1071.0,36721.4,3553.0,311878.2,2263.0,349633.6,1464.0,613972.0,2641.0,18888.0,11695.0
2019-08-23,금요일,1286608.4,521.0,1391808.6,347.0,1484174.5,400.0,7863.8,14739.0,154466.2,2767.0,589269.2,1186.0,333982.3,1252.0,699680.0,256.0,86149.1,6596.0,17460.5,7979.0,53044.0,2029.0,322557.3,873.0,136704.0,3195.0,168471.5,2516.0,115043.1,2073.0,338570.0,1189.0,39477.7,3944.0,342868.3,2052.0,390774.8,1335.0,475825.5,2872.0,20232.0,11300.0
2019-08-24,토요일,1204666.2,508.0,992591.4,324.0,1421578.1,394.0,7842.4,14258.0,73311.6,2957.0,607076.4,1169.0,322128.7,1311.0,594153.9,232.0,108172.4,5940.0,15662.9,7673.0,54315.2,2025.0,162705.3,790.0,98235.4,3358.0,171166.2,2625.0,108897.6,2280.0,376712.0,1169.0,43527.6,3931.0,397017.5,1911.0,383380.3,1191.0,728834.0,2768.0,21706.0,12649.0
2019-08-25,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-26,월요일,1704266.4,581.0,1616409.1,346.0,2267783.6,395.0,20618.8,9647.0,363519.8,2894.0,785692.8,1197.0,399397.9,1219.0,804024.0,335.0,139136.2,5682.0,25994.7,7936.0,60765.6,2499.0,502734.6,857.0,143952.8,3942.0,215217.6,2624.0,134422.6,2519.0,530680.0,1251.0,51218.2,3875.0,628160.9,1783.0,546587.3,1205.0,977702.0,2713.0,28842.0,13012.0
2019-08-27,화요일,1705732.9,591.0,1527546.6,377.0,2373916.4,389.0,8922.8,13471.0,134864.8,2950.0,759695.0,1132.0,380090.5,1235.0,752351.8,265.0,95439.0,5664.0,31892.7,6451.0,53011.7,2618.0,469148.2,792.0,143369.2,3776.0,185638.5,2695.0,120197.8,2231.0,324729.0,1294.0,48352.3,3257.0,435692.2,1688.0,383216.0,1344.0,911868.9,2608.0,37081.5,13098.0
2019-08-28,수요일,1349249.2,629.0,1498901.5,389.0,1684857.4,420.0,6324.2,14104.0,110820.0,3080.0,631285.8,1142.0,354087.1,1202.0,739857.0,215.0,93664.6,5831.0,27619.4,6433.0,49036.7,2593.0,460024.5,756.0,130423.8,3996.0,173550.7,2741.0,111053.8,2221.0,307722.4,1443.0,49941.0,3450.0,453337.0,1476.0,401568.8,1514.0,728384.3,2616.0,18878.0,12370.0
2019-08-29,목요일,1699820.8,642.0,1532773.0,414.0,1999489.8,417.0,8533.0,14007.0,159399.4,3043.0,704924.4,1165.0,366877.9,1130.0,658571.9,270.0,90890.6,5891.0,33659.8,5041.0,46897.4,2486.0,376765.3,855.0,107135.7,4088.0,178789.0,2710.0,110485.0,2313.0,251770.5,1591.0,46896.1,2654.0,441016.2,1272.0,403583.8,1391.0,729382.6,2652.0,26618.0,12543.0
2019-08-30,금요일,1791089.9,621.0,1736279.6,405.0,2012355.0,408.0,8385.6,13314.0,129696.9,2786.0,656788.2,1301.0,358194.2,1027.0,686647.4,266.0,102299.3,5978.0,34512.7,5157.0,53266.5,2395.0,278312.0,846.0,124758.6,4324.0,191282.3,2698.0,113842.3,2374.0,292202.0,1720.0,44507.0,2647.0,422014.7,1175.0,412888.7,1428.0,836552.0,2512.0,24274.0,12147.0
2019-08-31,토요일,1592290.1,592.0,1435421.2,399.0,1771477.0,414.0,8914.3,14020.0,123328.9,2776.0,681090.2,1156.0,373058.3,1083.0,594701.5,269.0,104697.5,6015.0,31177.8,5290.0,51262.5,3193.0,163956.4,791.0,115699.6,4425.0,194362.7,2623.0,109653.4,2543.0,293999.0,1690.0,50200.1,2479.0,412051.6,1196.0,376680.2,1474.0,945332.5,2572.0,31350.0,12604.0
2019-09-01,일요일,3905.0,1110.0,3540.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.0,949.0,0.0,0.0,901.0,298.0,39.0,2969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,875.0,0.0,0.0,0.0,0.0,260.0,2109.0,12927.0,2257.0,24.0,12167.0
2019-09-02,월요일,2287577.3,707.0,2345836.4,399.0,2646225.2,422.0,9286.8,13571.0,186649.7,2930.0,787472.8,1411.0,442725.3,1084.0,830800.5,315.0,123737.8,6286.0,47804.1,5246.0,65151.8,3688.0,550389.0,980.0,135870.1,5146.0,222820.9,2691.0,120596.3,2675.0,383896.0,1771.0,46955.0,3112.0,583225.0,1416.0,522549.5,1823.0,1245821.0,2592.0,41346.0,12701.0
2019-09-03,화요일,2002446.2,828.0,2212427.0,463.0,2193261.2,435.0,5792.0,12975.0,180250.1,3032.0,820077.7,1334.0,429392.4,1221.0,786175.8,366.0,93685.7,6401.0,50370.9,5015.0,58800.4,3574.0,514404.0,932.0,115805.0,5455.0,210084.8,2640.0,122032.5,2820.0,235912.0,1869.0,47318.0,3521.0,420540.0,1500.0,396895.0,1909.0,1006939.4,2506.0,41304.3,12443.0
2019-09-04,수요일,2060114.4,1039.0,1902998.9,573.0,2243564.7,438.0,12978.2,10089.0,144388.2,2949.0,740813.0,1428.0,388302.3,1431.0,813656.8,272.0,92437.4,7043.0,55325.4,4905.0,55374.2,3358.0,443084.0,899.0,112506.9,6136.0,209655.3,2566.0,123764.6,2918.0,209062.0,1994.0,47126.0,3713.0,421122.8,1458.0,402117.0,1892.0,907490.0,2434.0,38769.0,12713.0
2019-09-05,목요일,2247457.5,956.0,1953212.0,637.0,2124073.0,432.0,4671.8,12958.0,157073.1,2995.0,749011.6,1438.0,397881.8,1607.0,710551.3,254.0,91066.9,7665.0,67669.5,4556.0,56689.2,3100.0,363345.0,918.0,94925.8,6269.0,204901.6,2703.0,126364.5,2824.0,160350.0,2259.0,50592.0,3526.0,384906.4,1352.0,382388.0,1970.0,795565.6,2295.0,46168.0,11871.0
2019-09-06,금요일,2364829.0,804.0,2039174.2,514.0,1926040.2,425.0,5055.2,13873.0,140055.7,2852.0,792026.8,1163.0,500927.2,1279.0,924246.0,233.0,98400.3,7559.0,87400.7,4241.0,65514.4,3035.0,495170.8,1061.0,103649.0,6592.0,202588.0,2733.0,123940.0,2653.0,190228.0,2740.0,49627.4,3062.0,382523.6,1205.0,402667.8,1969.0,842604.0,2211.0,47651.0,11378.0
2019-09-07,토요일,2083586.7,856.0,1687685.0,505.0,1699309.8,421.0,4395.0,12776.0,105794.6,2797.0,739124.9,1157.0,465925.8,1240.0,533212.8,285.0,100101.8,7392.0,95657.6,4082.0,69449.2,4050.0,251988.4,836.0,77062.5,6842.0,220960.0,2672.0,123908.2,2580.0,242667.0,2774.0,48358.7,3206.0,390204.1,1111.0,414463.4,1764.0,787909.8,2197.0,50332.0,11201.0
2019-09-08,일요일,79697.0,1219.0,8280.0,404.0,4080.0,400.0,52.8,9773.0,250.0,1500.0,28508.7,1156.0,2620.0,670.0,1199.0,108.0,942.0,5939.0,252.0,6911.0,10.0,5600.0,0.0,0.0,0.0,0.0,1732.0,3045.0,0.0,0.0,0.0,0.0,104.0,1865.0,50.0,1600.0,896.0,2374.0,60287.0,2393.0,236.0,9897.0
2019-09-09,월요일,2780150.9,972.0,2956036.1,451.0,2197755.9,436.0,4571.7,13841.0,176925.2,2687.0,758539.4,1533.0,550315.7,1595.0,781379.3,300.0,117479.4,8737.0,154652.5,5840.0,73886.2,6249.0,501081.2,1006.0,113591.4,7838.0,274118.2,2873.0,143443.1,3007.0,345745.0,2236.0,47439.0,4711.0,626059.0,1174.0,618554.0,1718.0,1042245.0,2398.0,76097.5,11512.0
2019-09-10,화요일,2362675.8,994.0,2541702.1,466.0,1652660.8,453.0,5612.6,11925.0,129488.2,2945.0,837187.9,1664.0,475667.7,1743.0,773196.8,190.0,99494.2,10434.0,197059.9,7241.0,75593.3,7835.0,534647.2,1032.0,87748.2,8721.0,265755.6,2984.0,144616.0,3198.0,272793.0,2107.0,51253.0,5619.0,419794.0,1510.0,455693.0,1846.0,932954.4,2571.0,72862.0,11462.0
2019-09-11,수요일,1852056.8,884.0,2065727.1,449.0,1662666.5,444.0,3796.0,13372.0,112796.3,2955.0,838272.6,1882.0,430623.5,1961.0,651259.8,263.0,114765.6,10769.0,273373.0,6746.0,84686.1,6363.0,417651.0,1031.0,100728.6,8847.0,262302.0,3291.0,128707.6,3529.0,394986.8,1681.0,54255.0,7850.0,415951.0,1356.0,437851.0,1534.0,920146.2,2827.0,64884.0,11347.0
2019-09-12,목요일,231184.1,970.0,473302.0,479.0,108948.5,490.0,0.0,0.0,36745.3,2854.0,458436.8,1351.0,168464.9,1366.0,43487.0,280.0,72149.0,6079.0,133792.7,5784.0,36601.0,4099.0,35430.4,821.0,20987.7,9928.0,159025.4,2148.0,76376.3,2535.0,182099.0,1200.0,25845.0,5724.0,297952.0,730.0,229474.0,977.0,509716.5,2723.0,29548.0,11756.0
2019-09-13,금요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,토요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,월요일,1278809.2,855.0,1794687.4,438.0,1201890.5,487.0,1731.8,11736.0,73498.4,2993.0,675733.2,1585.0,344716.5,1820.0,734370.8,331.0,101757.1,7239.0,57357.7,6171.0,64976.3,3796.0,299809.0,916.0,50452.0,13059.0,159664.2,2336.0,88718.0,3212.0,574002.0,1209.0,43680.0,7738.0,407510.2,1328.0,290871.2,1600.0,529620.0,2598.0,21964.0,12547.0
2019-09-17,화요일,1224352.8,992.0,1978046.1,411.0,1877617.2,477.0,2873.2,10802.0,127622.3,2702.0,851606.9,1364.0,383860.4,1734.0,725060.0,241.0,112216.0,7305.0,59587.1,6435.0,63216.6,4467.0,511955.1,1059.0,110477.2,9929.0,187931.7,2330.0,106251.8,3278.0,566200.0,1237.0,42767.7,8272.0,370527.2,1698.0,279314.0,2057.0,672303.0,2220.0,43439.5,11704.0
2019-09-18,수요일,1080893.8,1137.0,1757100.8,397.0,2125740.4,463.0,3280.0,11741.0,129663.8,2814.0,756523.6,1363.0,394571.9,1354.0,637444.9,311.0,96600.7,7335.0,64889.3,4734.0,55437.8,4891.0,401783.0,908.0,152796.8,6930.0,166153.6,2399.0,106797.2,3179.0,464323.0,1325.0,37495.2,9097.0,306364.4,2069.0,230286.3,2785.0,680015.7,1996.0,47555.0,10233.0
